sensor_id,temperature,humidity,ph_level,soil_moisture,nitrogen_level,phosphorus_level,potassium_level,timestamp,location_latitude,location_longitude,altitude,soil_type,crop_type,field_size
584,80.92,80.07,1.59,35.4,71.77,67.27,47.86,9/19/2022 05:47:13,13.8536285,-89.4535357,3389.65,clayey,corn,719.93
585,40.2,55.18,11.7,79.22,37.65,62.57,91.38,12/10/2022 09:54:44,40.4832736,44.3852966,1100.06,loamy,corn,190.9
586,47.33,12.56,1.7,53.24,60.15,69.03,86.77,10/24/2022 04:04:08,57.2992579,39.8548496,7212.69,sandy,soybean,451.57
587,32.59,62.22,6.01,69.27,74.61,1.14,44.71,7/27/2022 01:11:54,45.1310529,33.5941067,964.36,loamy,soybean,944.88
588,96.72,74.08,10.65,73.24,31.87,56.46,88.94,7/9/2022 12:55:38,4.6376919,9.6870459,6887.69,sandy,soybean,893.4
589,92.27,62.04,12.19,44.39,55.73,26.8,38.0,7/8/2022 20:42:00,-6.9424923,111.5200007,2227.53,loamy,wheat,565.76
590,24.65,68.57,10.68,39.34,75.71,83.92,18.87,9/7/2022 07:05:12,56.227929,35.6372213,115.04,clayey,wheat,749.5
591,5.64,40.47,6.68,68.64,23.94,91.23,14.88,9/8/2022 03:35:42,51.3830331,20.0136604,1924.09,clayey,wheat,415.8
592,19.1,37.8,13.26,86.19,69.69,54.22,8.54,8/4/2022 12:00:23,37.2635727,127.0286009,9669.5,sandy,corn,136.49
593,7.04,40.38,9.14,85.97,85.42,27.52,61.55,12/29/2022 13:45:08,61.228665,14.040054,9044.51,loamy,soybean,376.15
594,53.96,97.36,11.98,10.54,70.06,76.5,24.18,12/30/2022 06:01:17,52.6225919,90.0794098,8425.67,clayey,wheat,940.35
595,92.18,60.87,7.01,10.21,91.46,66.73,3.64,3/10/2022 04:01:58,28.7401,118.793215,5258.99,clayey,corn,399.52
596,86.21,28.95,7.47,83.38,94.54,28.72,30.02,7/9/2022 16:07:48,45.5159664,-73.4049684,3667.42,sandy,wheat,360.54
597,34.79,15.53,2.13,8.33,19.5,27.18,40.51,7/31/2022 13:14:06,30.6509359,131.0436289,9663.33,loamy,soybean,170.06
598,65.32,0.77,9.26,47.43,59.9,1.88,9.64,2/8/2022 13:40:23,-29.6540396,-51.1848488,855.02,clayey,wheat,246.78
599,16.63,76.08,9.78,74.3,26.26,21.43,58.01,6/5/2022 03:33:07,37.0901727,-8.2111164,493.16,sandy,soybean,837.69
600,99.11,52.32,0.72,45.98,85.2,86.27,38.58,2/25/2022 21:57:20,48.819324,2.394771,4824.03,clayey,wheat,801.0
601,99.55,55.04,9.7,46.37,61.21,24.43,0.41,1/27/2022 23:22:06,59.8435756,10.8173713,507.43,sandy,soybean,82.07
602,38.31,15.76,8.63,88.54,98.48,8.15,21.67,7/4/2022 02:12:10,20.4225249,99.9185708,6184.17,clayey,soybean,800.79
603,69.74,25.83,12.56,15.61,60.59,73.07,59.81,6/8/2022 05:53:26,43.446712,45.7756846,2626.35,sandy,corn,473.67
604,98.03,58.77,9.09,38.92,64.98,89.34,68.76,10/16/2022 06:19:22,19.4458447,-99.1497664,4893.97,clayey,corn,930.26
605,14.45,98.63,13.95,75.4,48.66,59.38,47.77,4/8/2022 02:48:23,31.6426016,130.5508575,8531.46,loamy,wheat,557.94
606,19.69,88.41,2.4,68.79,76.14,13.12,23.85,6/5/2022 15:07:53,44.8147261,65.5887379,9059.07,clayey,corn,602.89
607,53.63,84.14,13.15,67.71,0.14,23.64,4.4,3/11/2022 00:46:35,52.3533225,18.7293986,1826.86,loamy,wheat,461.01
608,53.14,17.52,6.4,74.92,68.28,86.62,69.83,9/13/2022 21:05:46,14.5001422,121.0394028,1500.82,clayey,soybean,913.35
609,49.98,81.32,4.83,33.96,85.81,11.68,92.32,8/27/2022 09:30:59,41.5063062,20.0859109,1913.56,clayey,soybean,43.97
610,91.95,15.03,7.88,24.0,67.86,80.97,44.44,8/10/2022 18:10:40,-6.3556666,107.7610977,9847.16,sandy,wheat,522.55
611,23.12,27.67,9.15,14.76,74.86,42.39,9.73,4/19/2022 13:00:10,-6.6215219,106.8075136,5546.51,loamy,wheat,124.83
612,98.93,57.73,12.04,83.49,47.3,68.94,46.2,2/7/2022 00:13:10,34.6914551,112.4962138,3214.11,sandy,soybean,767.24
613,2.42,71.21,12.16,26.46,42.09,87.55,53.63,4/8/2022 15:00:07,12.0962646,-85.3704606,6174.83,clayey,soybean,517.19
614,53.13,34.7,4.25,34.01,13.83,12.58,11.36,9/27/2022 13:39:14,-38.6677187,-72.2244406,2100.78,clayey,soybean,41.78
615,22.05,40.81,7.64,74.55,14.03,6.88,79.25,1/13/2022 19:50:04,17.8895907,102.579531,893.59,loamy,wheat,749.27
616,2.88,71.68,0.93,8.39,76.9,76.12,85.28,5/7/2022 13:53:53,18.2943776,105.6745247,9131.46,clayey,soybean,253.34
617,51.49,29.42,2.07,52.99,4.85,53.75,80.66,12/17/2022 08:41:40,-8.7261,116.4644,2644.37,clayey,wheat,88.43
618,66.89,84.65,11.98,9.2,3.68,41.91,23.67,11/5/2022 01:27:25,10.2600338,123.958258,2548.43,clayey,wheat,319.92
619,38.04,32.72,8.19,48.72,10.81,18.73,35.34,8/15/2022 08:52:56,29.521296,86.27669,1222.84,sandy,wheat,920.67
620,12.33,3.43,11.59,13.7,5.96,71.22,15.12,8/6/2022 02:39:17,7.46932,134.60991,4254.62,sandy,wheat,122.85
621,10.63,3.97,12.53,99.34,34.98,93.26,84.62,6/12/2022 06:02:50,-31.1394114,-64.2966774,2059.44,loamy,soybean,992.78
622,60.46,98.58,12.39,42.15,85.66,32.84,64.55,1/30/2022 21:28:56,55.9,37.55,1009.92,loamy,soybean,631.45
623,61.47,15.49,9.98,17.17,54.17,76.0,9.79,5/3/2022 01:28:36,43.6777677,7.1492431,2818.62,clayey,soybean,934.8
624,97.69,64.63,5.1,47.13,62.17,34.0,4.02,9/17/2022 01:26:21,40.1872593,-7.5618071,1499.88,sandy,soybean,257.86
625,85.36,96.19,11.4,78.13,60.51,44.98,83.01,6/21/2022 20:47:55,-6.9569954,112.5408991,9862.55,clayey,wheat,971.41
626,91.27,65.37,3.42,75.46,0.49,97.71,41.41,2/24/2022 14:30:48,40.794611,114.8869194,8510.81,clayey,corn,480.09
627,86.31,52.07,4.55,44.01,60.52,93.51,96.24,1/4/2022 08:49:53,31.2303904,121.4737021,8782.39,clayey,soybean,409.91
628,36.85,12.44,5.98,9.19,75.52,0.44,95.95,10/31/2022 21:21:49,-14.0845123,-73.5903296,4009.63,sandy,corn,915.26
629,25.79,47.18,1.39,47.7,6.29,87.0,98.46,11/3/2022 22:42:15,-9.0933664,124.8905151,8248.04,loamy,corn,746.54
630,52.83,18.74,6.59,62.52,60.68,61.36,84.14,1/5/2022 02:25:16,45.66667,113.08333,6793.77,sandy,soybean,300.4
631,8.41,9.8,4.48,44.8,22.97,1.57,22.06,10/5/2022 05:18:51,28.701403,117.194396,5102.65,sandy,wheat,403.88
632,75.54,34.15,11.64,28.05,83.02,41.48,32.59,7/24/2022 19:07:18,66.3110843,14.1351449,8980.74,loamy,soybean,448.1
633,43.39,53.5,10.82,47.03,60.02,56.75,91.41,5/23/2022 16:03:59,5.3794023,-73.6557707,4902.96,clayey,soybean,311.66
634,12.43,8.91,10.15,35.07,3.64,79.74,13.26,1/6/2022 03:11:10,41.781418,82.502677,9167.83,sandy,corn,429.42
635,86.94,31.74,1.08,7.07,15.49,52.0,78.91,12/7/2022 13:43:56,59.35,18.5,1455.37,loamy,wheat,213.63
636,44.72,99.1,7.71,40.68,91.3,21.46,42.33,9/5/2022 10:47:21,37.309045,117.157183,2930.4,clayey,corn,573.54
637,77.6,5.06,12.69,48.13,81.7,5.17,58.72,5/10/2022 03:57:00,48.1735752,91.7678144,9889.5,loamy,corn,967.11
638,15.19,2.85,0.81,32.46,2.25,1.21,87.7,7/10/2022 17:55:56,40.479895,123.170569,3608.8,loamy,soybean,469.17
639,37.03,62.56,13.84,1.56,74.32,42.69,63.11,3/11/2022 17:51:56,14.98808,43.54444,8968.69,loamy,corn,24.55
640,56.19,95.1,11.56,34.63,9.98,43.23,44.41,2/8/2022 14:22:34,43.2937769,17.0215239,1448.91,clayey,corn,29.45
641,20.35,80.85,11.0,57.3,99.6,98.26,60.69,12/11/2022 15:04:35,57.1130629,60.9303033,7094.28,loamy,wheat,441.31
642,86.02,49.51,7.79,51.58,92.71,36.92,82.35,5/13/2022 13:42:45,13.8093174,-87.2593454,9127.31,sandy,soybean,177.97
643,75.13,71.1,10.51,61.96,76.26,63.7,36.47,9/27/2022 05:08:33,49.0813568,13.9584191,5349.49,sandy,corn,977.87
644,82.88,61.2,12.19,57.02,23.14,78.24,36.47,11/16/2022 03:04:30,38.552678,-90.3795438,1385.57,clayey,wheat,151.06
645,87.76,5.62,0.61,4.67,51.6,88.83,71.4,8/6/2022 12:11:56,-29.7724887,31.0575438,8533.83,clayey,corn,30.92
646,73.88,93.67,12.29,19.75,55.77,91.95,52.67,5/11/2022 20:29:53,57.1770444,26.0336703,3836.5,loamy,corn,641.95
647,62.94,50.51,10.74,26.15,20.19,78.88,76.39,7/26/2022 12:22:46,53.4049709,21.5480129,9836.08,sandy,soybean,409.01
648,95.0,32.81,9.25,71.02,53.38,60.43,92.68,2/23/2022 16:37:22,30.327543,120.158598,9697.01,sandy,corn,585.28
649,2.16,9.0,0.05,5.87,19.57,58.88,24.55,3/31/2022 01:46:42,44.418695,39.5314274,6440.23,sandy,soybean,899.75
650,0.84,78.05,13.56,49.07,31.66,58.41,6.74,4/15/2022 04:48:47,9.5113187,-75.3761952,2278.75,loamy,soybean,501.74
651,10.05,74.23,4.03,31.37,15.17,89.05,7.1,1/14/2022 14:27:11,-6.7332152,111.1950767,1959.55,sandy,wheat,959.71
652,12.21,42.45,5.5,65.46,71.27,34.63,50.92,6/14/2022 23:36:40,29.985295,122.207215,734.03,sandy,wheat,989.41
653,15.85,50.97,13.39,30.07,7.23,85.83,30.99,6/17/2022 21:36:44,-8.2447934,123.6455502,1696.15,clayey,wheat,957.43
654,30.26,16.47,7.08,93.74,56.38,9.36,17.3,8/9/2022 01:52:31,30.4322645,72.3382454,4888.58,sandy,wheat,92.01
655,50.47,95.94,11.44,0.11,31.9,23.37,44.91,9/7/2022 02:16:28,-8.7318869,121.7423434,5676.51,loamy,soybean,406.31
656,57.46,54.27,10.87,51.84,83.56,57.59,67.11,7/29/2022 21:47:54,35.3085456,25.5207204,1038.7,sandy,corn,69.33
657,72.75,57.17,8.82,78.71,30.01,64.06,58.53,11/19/2022 23:00:03,23.0303395,-81.5322149,5260.68,loamy,soybean,667.85
658,14.31,16.76,6.58,71.4,10.59,86.37,62.39,11/20/2022 04:15:27,2.1701072,21.4872092,6529.79,loamy,wheat,623.66
659,85.9,3.82,4.41,94.19,50.86,22.79,81.81,2/13/2022 22:04:55,17.1413481,102.7824777,9024.54,sandy,corn,432.55
660,69.76,97.51,10.09,45.29,66.26,7.26,59.4,6/23/2022 06:02:38,14.648875,121.095063,9825.06,clayey,soybean,872.49
661,68.58,69.71,2.29,39.65,5.35,53.66,86.89,6/26/2022 00:48:55,42.6,25.55,3894.77,clayey,corn,844.78
662,72.98,61.42,11.82,28.84,85.11,45.53,48.97,4/16/2022 03:28:46,39.0063718,117.6852235,6966.34,sandy,corn,908.51
663,47.79,2.74,7.91,46.92,61.52,16.26,49.87,7/31/2022 00:25:58,-7.6633857,112.2771485,614.8,loamy,corn,644.26
664,20.01,64.78,9.06,47.02,45.28,84.87,89.44,11/30/2022 19:16:32,35.0970715,33.8522923,429.57,clayey,soybean,602.96
665,39.85,84.5,2.86,92.54,53.57,49.24,77.54,6/22/2022 08:13:53,38.8828903,-9.3711123,9181.06,sandy,soybean,126.61
666,86.28,6.42,12.61,75.02,90.93,63.23,42.98,9/17/2022 18:02:43,-4.8919744,105.2779983,6303.68,sandy,wheat,98.66
667,11.62,52.07,5.49,98.57,54.17,5.43,91.82,10/13/2022 04:02:44,-11.9796093,-77.0698281,6591.17,clayey,wheat,192.23
668,7.87,68.34,2.94,82.37,32.49,65.91,50.02,11/18/2022 00:02:56,8.721124,5.7563151,1186.59,sandy,soybean,380.88
669,81.68,70.59,8.26,76.83,23.55,20.03,5.3,1/27/2022 02:06:51,14.265684,120.82759,7192.18,loamy,soybean,994.85
670,55.12,41.08,8.78,90.35,7.51,19.28,81.09,5/26/2022 04:04:58,41.666028,122.1234429,9559.56,loamy,corn,282.73
671,81.17,41.84,6.67,7.2,24.77,31.16,2.53,12/15/2022 21:46:12,52.0310393,85.8919042,5879.88,loamy,wheat,770.04
672,80.81,98.92,4.5,41.91,93.82,61.95,1.82,10/23/2022 18:42:05,-32.817807,-63.877963,9689.32,sandy,corn,494.41
673,84.6,98.9,7.83,5.18,23.98,43.02,56.04,10/8/2022 18:28:02,10.7330518,14.6004911,1665.91,sandy,wheat,860.2
674,4.55,67.4,13.29,11.43,52.06,75.74,72.93,8/14/2022 06:53:25,41.5660579,-8.5793664,5722.38,sandy,soybean,90.86
675,82.26,28.64,7.09,67.24,63.23,1.83,7.23,9/24/2022 09:32:01,36.075651,120.412392,5320.81,loamy,soybean,795.45
676,45.63,68.0,13.04,36.88,15.37,98.27,7.17,12/2/2022 16:24:32,-17.6817232,178.8323025,4316.67,loamy,soybean,190.67
677,12.52,19.0,10.29,74.7,68.18,5.92,70.17,11/11/2022 21:14:28,59.2074845,37.1181564,1188.6,loamy,wheat,577.89
678,6.62,76.43,2.34,20.85,58.51,91.93,43.67,2/3/2022 01:10:10,-8.2412718,112.0744643,5286.7,sandy,soybean,695.1
679,13.22,10.19,11.29,31.71,93.34,33.27,99.45,9/10/2022 18:44:31,39.629968,115.08775,4781.3,clayey,soybean,488.27
680,55.68,65.38,9.27,90.48,0.87,46.63,9.24,5/16/2022 04:05:14,-21.2370782,-45.7592067,3058.13,loamy,soybean,757.64
681,94.02,51.98,4.13,27.14,89.14,77.37,45.06,5/23/2022 14:14:27,32.7630282,12.7364962,2906.22,sandy,corn,621.19
682,77.56,35.87,11.12,31.65,74.05,17.89,36.69,4/4/2022 19:36:12,25.60162,103.817356,1519.38,clayey,corn,950.59
683,15.84,91.73,9.58,34.11,35.51,90.04,32.93,7/14/2022 22:31:15,1.3796294,-77.2520101,7379.7,clayey,corn,526.66
684,7.61,75.52,11.23,9.05,22.88,21.24,45.8,4/8/2022 22:48:12,41.129239,-8.207141,9464.96,clayey,wheat,608.6
685,86.08,69.01,5.29,12.14,79.32,12.9,80.13,9/7/2022 03:05:42,32.2392184,-93.5205641,3166.19,sandy,wheat,913.96
686,46.98,57.45,13.67,0.81,2.67,63.33,89.72,4/12/2022 11:20:25,45.0543662,34.3179269,6792.51,loamy,soybean,716.22
687,93.36,43.8,10.89,7.47,67.11,27.22,39.74,1/4/2022 07:28:42,59.362,143.21468,8330.13,sandy,corn,367.28
688,76.04,90.42,11.49,57.92,37.06,70.4,3.9,11/22/2022 02:11:47,-2.7915832,-67.6662231,4137.07,loamy,corn,135.99
689,70.91,75.46,8.83,17.02,7.07,18.87,80.22,1/1/2022 20:39:01,23.7247599,108.8076195,1280.11,loamy,corn,268.32
690,36.83,70.81,10.29,37.27,42.73,17.18,78.37,9/18/2022 23:55:34,13.274365,120.618416,2100.83,loamy,soybean,23.66
691,30.38,13.46,6.94,82.46,43.26,3.61,23.39,4/30/2022 17:24:20,6.3702928,2.3912362,160.86,sandy,corn,445.17
692,79.46,74.68,2.96,14.11,55.21,2.7,95.54,11/23/2022 13:00:29,30.2638032,102.8054753,5151.85,sandy,soybean,983.27
693,60.08,98.45,3.99,40.61,14.15,86.17,72.31,6/25/2022 12:27:04,51.9569286,16.3557044,3966.4,clayey,wheat,933.7
694,7.94,53.67,10.36,63.0,39.01,82.72,23.93,9/25/2022 16:12:29,40.7069884,22.5450139,5481.12,sandy,wheat,868.21
695,64.84,65.26,9.2,19.49,60.12,75.28,19.18,5/23/2022 09:28:43,44.367191,20.9604515,1470.52,sandy,soybean,341.02
696,42.93,91.82,2.55,6.47,56.41,54.64,21.61,7/30/2022 08:35:41,-4.0078909,-79.2112769,4398.64,sandy,soybean,443.25
697,96.33,71.2,0.53,16.41,81.46,81.3,42.64,9/4/2022 20:42:02,51.192893,22.0650878,5320.35,loamy,wheat,326.49
698,78.49,32.41,2.76,69.16,45.81,57.69,76.87,3/20/2022 23:15:30,55.1848061,30.201622,5468.8,loamy,soybean,954.31
699,61.54,61.48,1.0,89.43,52.21,0.51,26.4,4/22/2022 00:03:35,29.26917,47.97806,487.52,clayey,soybean,799.29
700,6.31,6.78,10.8,35.1,53.8,65.45,56.43,10/20/2022 12:45:13,-38.9351182,-68.2320043,9947.81,clayey,soybean,837.63
701,66.43,89.48,11.98,0.59,82.68,28.29,94.55,6/29/2022 14:09:04,60.2401663,23.717724,7419.71,loamy,soybean,340.09
702,68.48,69.17,10.05,96.2,13.67,39.26,90.74,11/4/2022 01:21:24,54.87559,36.384275,2166.21,loamy,soybean,877.88
703,98.22,50.59,13.94,27.27,32.8,27.38,50.67,8/16/2022 16:55:44,51.9034509,16.955476,8856.69,sandy,soybean,558.75
704,93.44,39.83,1.59,89.61,9.85,65.87,33.15,11/17/2022 19:14:09,45.0730425,20.6338361,1693.76,loamy,wheat,712.06
705,52.43,7.7,3.72,37.76,62.79,29.85,51.2,4/20/2022 01:40:45,8.6020718,-82.7247254,5788.2,sandy,soybean,636.02
706,69.93,18.14,0.36,16.88,83.37,95.39,55.29,1/9/2022 07:55:29,45.4067515,20.6262629,4863.56,clayey,corn,608.33
707,62.68,72.6,1.53,52.78,56.83,62.47,16.07,1/11/2022 00:08:37,-34.6637851,-58.5017947,3206.16,loamy,corn,560.35
708,49.23,38.08,13.48,99.12,91.84,35.38,8.94,10/12/2022 09:27:18,14.7342524,121.0702642,8235.0,clayey,wheat,693.81
709,34.76,71.33,0.43,77.97,3.75,55.18,61.99,7/4/2022 15:21:44,39.4591,-8.6671695,82.28,loamy,corn,41.3
710,17.71,89.64,13.88,20.4,48.6,76.84,6.02,9/19/2022 14:47:36,31.070643,113.943274,3731.55,loamy,wheat,327.49
711,74.58,98.43,9.56,7.55,55.53,46.8,80.29,7/25/2022 00:43:02,24.2233588,23.3005731,5209.01,loamy,wheat,87.19
712,9.2,30.85,7.96,1.26,15.42,2.91,63.2,1/14/2022 05:00:01,35.7917297,127.4248356,272.34,sandy,wheat,160.47
713,97.3,13.22,13.55,45.0,22.2,35.1,25.01,3/24/2022 17:59:07,5.9630513,10.1591213,4154.3,clayey,soybean,677.02
714,43.32,48.0,12.07,85.04,92.92,86.53,80.97,4/15/2022 22:49:22,-30.1425917,27.4673845,7243.69,sandy,soybean,744.23
715,82.38,21.46,5.86,27.42,45.2,28.17,74.89,6/28/2022 08:59:38,59.3595369,17.9873583,8427.82,clayey,corn,228.66
716,28.88,95.18,8.69,12.55,94.15,49.17,75.53,3/7/2022 07:18:42,-4.055821,-44.1720266,1201.77,clayey,soybean,482.54
717,3.42,69.53,2.35,16.26,62.21,9.01,53.14,11/14/2022 17:54:25,52.9520735,27.8819494,660.87,clayey,wheat,67.81
718,94.36,64.91,12.27,36.44,99.07,22.63,50.03,10/9/2022 06:43:24,18.594395,-72.3074326,4009.77,clayey,wheat,542.23
719,6.83,40.34,9.8,47.73,71.35,71.53,93.67,4/20/2022 04:03:54,46.3548721,14.7458015,211.0,clayey,soybean,621.34
720,65.36,50.45,3.9,19.88,28.57,24.6,60.38,10/16/2022 18:49:46,51.0720479,16.881153,1415.48,loamy,wheat,406.93
721,86.3,50.51,9.86,63.72,35.86,5.17,39.38,9/3/2022 04:42:22,51.2366183,20.760809,5939.0,loamy,corn,833.24
722,41.58,38.89,1.14,56.09,5.56,60.08,13.22,3/22/2022 14:10:06,40.91889,78.72278,6765.57,sandy,wheat,125.89
723,83.32,95.65,2.61,39.5,70.02,99.81,89.97,2/16/2022 02:01:19,32.456061,35.364922,953.91,sandy,wheat,848.36
724,92.78,61.39,12.82,50.95,16.91,17.36,49.79,1/12/2022 04:25:16,45.3207796,4.1293609,9782.9,clayey,soybean,557.59
725,82.82,16.85,12.65,99.28,71.3,62.49,49.71,9/15/2022 21:05:43,7.5790498,-8.5363982,8923.92,clayey,wheat,705.95
726,93.13,73.01,8.62,36.3,1.04,72.26,97.14,11/13/2022 13:42:45,60.7613626,22.6422393,6626.91,loamy,soybean,945.51
727,57.73,49.31,12.1,64.46,90.52,75.15,4.48,11/8/2022 06:38:32,39.3525635,21.7513868,1232.86,loamy,soybean,558.72
728,11.74,31.29,3.89,38.08,35.97,97.45,60.45,9/13/2022 21:59:16,10.29041,-67.6274785,9113.94,loamy,soybean,872.49
729,47.28,53.85,4.33,69.71,20.55,25.03,2.28,1/7/2022 12:29:23,33.1556108,-7.3860994,9629.63,loamy,wheat,106.34
730,13.2,69.33,5.61,53.23,2.52,88.25,11.53,7/12/2022 17:48:28,23.7426988,-99.1054986,8613.27,clayey,soybean,196.41
731,20.28,99.88,10.85,35.71,85.64,74.33,61.43,6/12/2022 21:17:16,26.337937,115.36319,4089.79,clayey,corn,424.05
732,67.6,6.97,9.74,88.7,80.0,73.08,67.23,5/10/2022 12:25:00,29.756501,121.507191,7568.04,loamy,soybean,597.57
733,56.86,16.94,9.13,14.78,12.41,53.89,89.95,5/25/2022 17:07:05,13.3198572,-87.1622344,9235.46,loamy,wheat,380.71
734,99.59,25.22,10.36,53.27,29.99,87.24,86.25,8/5/2022 05:11:58,31.18248,35.69999,6164.67,clayey,wheat,365.46
735,61.85,72.51,7.23,1.62,60.31,94.38,53.2,10/4/2022 06:35:29,-28.2252,28.30652,3720.4,sandy,corn,776.49
736,86.8,36.77,3.16,69.85,80.28,61.67,66.49,2/16/2022 15:03:28,45.300292,4.2531745,6188.28,loamy,wheat,370.05
737,2.46,39.28,3.87,6.25,87.02,4.58,13.62,3/21/2022 22:53:35,45.7327203,28.8115769,4525.1,clayey,wheat,79.01
738,7.45,5.26,6.3,94.42,95.86,90.37,94.63,5/30/2022 01:24:47,-0.4359644,30.5729962,8686.68,sandy,soybean,340.51
739,94.88,92.14,13.35,5.98,82.99,18.63,69.21,10/30/2022 19:35:04,22.198745,113.543873,1230.77,clayey,soybean,806.39
740,21.07,88.53,13.33,91.52,25.72,87.85,98.37,1/7/2022 08:35:07,24.879416,118.930111,1191.03,clayey,wheat,859.97
741,40.94,72.04,5.88,16.24,41.98,64.18,48.05,7/31/2022 07:09:10,5.4600818,-73.98004,7956.8,loamy,wheat,863.22
742,87.73,83.51,3.8,5.13,37.16,30.36,33.67,2/23/2022 07:56:03,51.66677,-105.46788,7217.95,sandy,soybean,921.46
743,73.25,19.09,11.04,3.7,37.51,7.52,90.11,7/1/2022 00:26:05,45.2625083,17.427272,412.27,loamy,corn,861.08
744,84.99,34.09,8.37,25.96,20.86,45.32,33.06,1/7/2022 10:33:44,-24.9250707,27.6170798,8321.52,sandy,wheat,904.92
745,42.67,36.59,13.26,97.47,25.38,40.59,8.48,8/3/2022 18:20:03,39.9916667,116.4238458,6071.85,loamy,corn,631.3
746,99.9,43.33,12.72,89.86,87.43,87.54,1.86,11/7/2022 21:53:17,25.6697865,-80.4660256,7608.52,clayey,wheat,168.61
747,66.86,42.27,10.26,9.84,19.83,87.52,87.73,10/23/2022 18:41:15,48.3606958,-0.2717072,139.05,sandy,wheat,115.76
748,37.57,89.54,10.13,0.81,33.26,75.55,25.7,10/4/2022 13:02:25,51.0309199,16.7675963,1910.31,sandy,soybean,182.23
749,78.1,92.42,4.01,67.37,99.4,20.46,22.3,2/8/2022 12:21:26,-6.831959,107.0805202,7619.0,loamy,wheat,517.75
750,90.26,46.93,3.77,45.38,8.54,28.22,29.42,2/6/2022 04:38:54,31.25583,48.61667,2892.22,sandy,soybean,791.41
751,12.77,65.57,4.53,72.46,98.47,98.64,31.25,5/24/2022 00:08:09,8.4101505,20.6481794,5277.44,loamy,corn,546.11
752,49.01,90.37,10.8,6.37,47.72,61.33,58.37,6/29/2022 03:39:08,-11.2648012,-75.6491753,477.12,loamy,corn,493.87
753,22.76,62.1,9.81,31.88,81.93,84.32,90.85,2/25/2022 17:35:45,-15.712819,28.5797981,6788.87,clayey,corn,320.1
754,8.88,27.95,13.54,75.72,20.08,10.26,37.95,1/12/2022 23:37:49,46.48684,32.97498,5267.19,sandy,wheat,734.47
755,16.38,12.42,3.5,38.22,99.63,66.99,72.07,3/1/2022 23:05:51,-3.7924795,-39.2698136,1842.8,clayey,corn,196.15
756,41.45,75.68,1.02,85.52,6.71,97.18,89.52,3/20/2022 17:37:23,-8.0299,113.8526,389.03,clayey,wheat,202.41
757,76.84,63.01,10.89,98.37,35.8,47.35,50.89,7/5/2022 01:21:45,57.8852519,25.4597761,7629.5,loamy,corn,125.54
758,11.42,15.37,11.26,8.36,40.53,4.31,70.04,10/16/2022 05:15:41,23.028301,115.84573,1463.94,sandy,wheat,164.7
759,56.77,78.33,5.65,56.36,5.25,88.11,83.9,1/2/2022 23:14:45,38.111851,-7.2176902,9846.04,clayey,soybean,436.4
760,62.04,31.27,13.89,53.66,30.67,5.22,12.33,3/6/2022 08:31:02,40.6335639,20.5885853,6073.36,loamy,wheat,180.03
761,5.99,58.01,3.62,94.67,70.53,73.4,18.88,3/13/2022 07:22:02,48.1752793,-1.7274799,1424.32,loamy,soybean,728.46
762,72.35,42.08,2.07,57.33,61.95,67.72,85.44,5/18/2022 12:59:39,10.1164943,105.6326457,9961.52,sandy,wheat,289.5
763,61.52,47.36,0.79,57.61,87.96,39.75,53.86,9/13/2022 15:57:21,-6.5881066,105.6823124,6591.71,sandy,wheat,744.41
764,94.35,90.5,8.55,8.36,42.71,31.83,67.71,7/21/2022 17:22:31,-6.5115909,105.652983,7376.1,clayey,corn,194.58
765,81.19,40.97,10.16,16.12,24.79,27.9,41.33,5/7/2022 05:23:01,19.789147,110.808679,4177.99,clayey,wheat,757.43
766,94.63,37.82,6.53,48.18,63.77,78.23,23.92,5/29/2022 00:52:06,-34.6824081,-58.5146668,8538.83,sandy,corn,963.33
767,36.67,99.71,7.69,69.96,60.27,69.1,4.36,7/16/2022 09:29:10,31.4627186,-7.6080892,3861.7,sandy,corn,887.43
768,34.27,35.65,5.95,8.45,99.1,66.18,74.85,1/18/2022 10:00:19,28.582654,121.365123,7594.39,loamy,soybean,975.17
769,18.19,75.94,11.67,19.14,91.34,22.51,14.87,8/28/2022 13:41:50,52.6545685,41.4475479,7271.79,sandy,soybean,633.68
770,7.62,74.5,7.42,13.17,9.63,58.79,12.49,10/20/2022 13:45:37,-7.394667,112.6737856,180.46,clayey,soybean,903.66
771,64.16,38.38,2.23,68.64,90.43,55.36,41.7,4/29/2022 14:48:16,16.7733926,101.2451095,443.17,clayey,wheat,564.87
772,38.29,56.22,11.06,20.54,25.53,29.81,9.3,11/1/2022 01:26:29,22.691253,114.346251,7216.49,clayey,wheat,344.15
773,94.78,61.85,8.96,47.16,41.03,66.78,36.86,10/17/2022 09:06:43,16.0001974,120.6583327,9015.9,sandy,wheat,443.38
774,25.67,19.69,13.44,31.78,11.96,74.44,68.0,7/10/2022 17:43:51,51.0853063,25.0109305,3830.6,sandy,soybean,161.03
775,39.44,78.02,8.96,90.65,36.37,87.6,10.17,2/8/2022 10:08:36,-0.5133517,166.9484624,2709.74,clayey,wheat,295.97
776,58.48,50.03,12.19,74.76,40.98,50.46,60.32,9/30/2022 00:47:59,37.22,-121.86,3087.96,sandy,soybean,570.77
777,55.57,57.98,8.61,49.93,92.36,80.96,17.04,4/22/2022 15:19:22,29.25486,111.626472,4764.92,loamy,corn,376.64
